|ITEM_CODE|ITEM_NAME1                                      |ITEM_NAME2                            |VENDER_CODE|VENDER_NAME                                        |ORDER_DATE             |BUYER_CODE|BUYER_NAME    |
|240070195|SULFURIC ACID 95% (REF-SA95) 30 KG/CAN          |CHEMICAL                              |1006011    |RYOKO CHEMICAL (THAILAND) CO.,LTD.                 |2016-07-25 00:00:00.000|906       |Oranut.B      |
|240070196|SULFURIC ACID 89% (REF-SA89) 25 KG/CAN          |CHEMICAL                              |1006011    |RYOKO CHEMICAL (THAILAND) CO.,LTD.                 |2024-02-26 00:00:00.000|233       |Passara       |
|240070197|KURIVERTER IK-110 (20 KG/TK)                    |                                      |1000899    |KURITA-GK CHEMICAL CO.,LTD.                        |2015-04-22 00:00:00.000|206       |Sasithorn     |
|240070198|KURIVERTER N-500 (20 KGS/TANK)                  |                                      |1000899    |KURITA-GK CHEMICAL CO.,LTD.                        |2015-04-22 00:00:00.000|206       |Sasithorn     |
|240070200|AMMONIUM PERSULPHATE!98.5%(25 KGS/PACK)(CHAINA) |CHEMICAL                              |1001336    |PATA CHEMICALS & MACHINERY CO.,LTD.                |2024-02-12 00:00:00.000|233       |Passara       |
|240070204|SULFURIC ACID 95%(H2SO4) 20 KGS/CAN             |CHEMICAL                              |1000162    |BANGYAI SUPPLY LTD.,PART.                          |2022-01-20 00:00:00.000|233       |Passara       |
|240070218|SULFURIC ACID 95%(H2SO4) 4 KGS/CAN              |CHEMICAL                              |1000162    |BANGYAI SUPPLY LTD.,PART.                          |2024-02-26 00:00:00.000|233       |Passara       |
|240070219|UV-40 (1 CAN/KG)                                |EPOXY RESIN                           |1005048    |Z.KURODA (THAILAND) CO.,LTD.                       |2015-02-07 00:00:00.000|224       |Yoshimura     |
|240070229|DAKURORU DF500 JASCO (20 KGS/CN)                |CHEMICAL                              |1000765    |ITOCHU METALS CORPORATION                          |2017-05-13 00:00:00.000|222       |Piyaporn.Pr   |
|240070230|NITRIC ACID 68 % ( 35 KGS/TANK) A1              |CHEMICAL                              |1000742    |INTERPRETIVE CO.,LTD.                              |2024-02-15 00:00:00.000|233       |Passara       |
|240070239|SODIUM HYDROXIDE 50% (NAOH 50%) LORRY TANK      |                                      |1005342    |SIAM PVS CHEMICALS CO.,LTD.                        |2022-01-12 00:00:00.000|233       |Passara       |
|240070240|PAC 10% (POLY ALUMINIUM CHLORIDE) LORRY TANK    |CHEMICAL                              |1007005    |CHEMISTRY COMPANY LIMITED                          |2022-03-02 00:00:00.000|233       |Passara       |
|240070241|THREE PALMS SUPER-G (20 KG/CN)                  |CHEMICAL                              |1006462    |SIAM SOMAR CO.,LTD .                               |2024-02-15 00:00:00.000|233       |Passara       |
|240070242|THREE PALMS G-TRX (20 KG/CN)                    |CHEMICAL                              |1006462    |SIAM SOMAR CO.,LTD .                               |2024-02-15 00:00:00.000|233       |Passara       |
|240070243|HYDROCHLORIC ACID 35% (HCL 35%)LORRY TANK (NVK) |CHEMICAL                              |1000742    |INTERPRETIVE CO.,LTD.                              |2022-05-10 00:00:00.000|233       |Passara       |
|240070244|INTEROX ST 35 (LORRY TANK)                      |CHEMICAL                              |1001756    |SOLVAY PEROXYTHAI  LIMITED.                        |2022-02-21 00:00:00.000|233       |Passara       |
|240070253|NITRIC ACID 68 % ( 35 KGS/TANK) K1              |CHEMICAL                              |1000742    |INTERPRETIVE CO.,LTD.                              |2024-02-26 00:00:00.000|233       |Passara       |
|240070281|FLURO SURF FG-5093F130-0.5                      |PACKAGING 1 KG. (700CC) BOTTLE        |1002247    |VOV INTERNATIONAL CO.,LTD.                         |2024-01-18 00:00:00.000|233       |Passara       |
|240070300|SULFURIC ACID 89% (REF-SA89) 25 KG/CAN (K1)     |CHEMICAL                              |1006011    |RYOKO CHEMICAL (THAILAND) CO.,LTD.                 |2024-02-27 00:00:00.000|233       |Passara       |
|240070317|ALPHA SM-110 CLEANER (20 LT/CN)                 |CHEMICAL ( ACID,BRIGTENER )           |1000162    |BANGYAI SUPPLY LTD.,PART.                          |2024-01-06 00:00:00.000|233       |Passara       |
|240070347|MECBRITE CB-5602AMY                             |CHEMICAL( ACID,BRIGTENER)             |1007133    |MEC SPECIALTY CHEMICAL (THAILAND) CO.,LTD          |2024-02-12 00:00:00.000|233       |Passara       |
|240070351|50-M COO MEICOOL 1300                           |MEICOOL                               |1001039    |MEIWA CHEMICAL CO.,LTD.                            |2023-08-21 00:00:00.000|130       |PR-Phattama   |
|240070352|METHYL ISOBUTYL KETONE (M.I.B.K) 16KG/GL        |                                      |1001300    |P.GENERAL TRADING LTD.,PART.                       |2023-02-13 00:00:00.000|229       |Chanthri      |
|240070364|SODIUM HYDROXIDE 50%(NAOH 50%) 10 KG/CAN        |CHEMICAL                              |1007272    |CHEMWORK CO.,LTD.                                  |2023-08-14 00:00:00.000|233       |Passara       |
|240080002|ACTIVE CARBON ! 10 KGS/BAG                      |CHEMICALS FOR THROUGH HOLE PLATING    |1000765    |ITOCHU METALS CORPORATION                          |2024-02-26 00:00:00.000|229       |Chanthri      |
|240080015|SUPER HIGH GRADE COPPER SULPHATE ! 20 KGS/BAG   |CHEMICALS FOR THROUGH HOLE PLATING    |1007151    |MELTEX ASIA (THAILAND) CO., LTD.                   |2024-02-14 00:00:00.000|233       |Passara       |
|240080016|ENTEK CU-56 ! 20 KGS/PAIL                       |CHEMICAL FOR THROUGH HOLE PLATING     |1007151    |MELTEX ASIA (THAILAND) CO., LTD.                   |2024-02-07 00:00:00.000|233       |Passara       |
|240080020|BH-610 ! 20 LT/DRUM (1 LT=1.02 KGS)             |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2014-04-04 00:00:00.000|222       |Piyaporn.Pr   |
|240080021|BH-630 ! 20 LT/DRUM (1 LT=1.03 KGS)             |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2014-04-04 00:00:00.000|222       |Piyaporn.Pr   |
|240080024|BH-690 ! 20 LT/DRUM (1 LT=1.06 KGS)             |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2014-04-03 00:00:00.000|222       |Piyaporn.Pr   |
|240080025|MELPLATE PC-6140A ! 15 LITRE/PAIL               |CHEMICALS FOR THROUGH HOLE PLATING    |1005663    |MELTEX ASIA PACIFIC CO., LTD.                      |2014-04-05 00:00:00.000|222       |Piyaporn.Pr   |
|240080026|MELPLATE PC-6140B ! 5 LITRE/PAIL                |CHEMICALS FOR THROUGH HOLE PLATING    |1005663    |MELTEX ASIA PACIFIC CO., LTD.                      |2014-04-05 00:00:00.000|222       |Piyaporn.Pr   |
|240080032|COPPER GLEAM ST-901AM CONC. (1.018 KG/LT)       |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2024-02-13 00:00:00.000|233       |Passara       |
|240080033|COPPER GLEAM ST-901BM ! 20LT/PAIL (1LT=1.023KG) |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2024-02-13 00:00:00.000|233       |Passara       |
|240080034|COPPER GLEAM ST-901 C!20LT/PAIL 1L=1.051KG      |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2023-11-22 00:00:00.000|233       |Passara       |
|240080038|SHADOW CLEANER/CONDITIONER III !(19.87125KG/CN) |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2018-10-24 00:00:00.000|222       |Piyaporn.Pr   |
|240080040|SHADOW CONDUCTIVE COLLOID 3!(19.49275KG/CN)     |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2019-05-08 00:00:00.000|222       |Piyaporn.Pr   |
|240080041|SHADOW FIXER CONCENTRATE ! (19.682KG/CN)        |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2019-04-09 00:00:00.000|222       |Piyaporn.Pr   |
|240080044|SHADOW SPA-1 ! 3.8LT/CAN ! (3.82285KG/CN)       |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2024-02-08 00:00:00.000|233       |Passara       |
|240080047|COPPER GLEAM HS-200 PART A                      |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2024-02-13 00:00:00.000|233       |Passara       |
|240080048|COPPER GLEAM HS-200B-1                          |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2024-02-13 00:00:00.000|233       |Passara       |
|240080049|COPPER GLEAM HS-200B-CONC                       |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2022-11-28 00:00:00.000|229       |Chanthri      |
|240080050|MELPLATE PC-316 CONC                            |CHEMICALS FOR THROUGH HOLE PLATING    |1007151    |MELTEX ASIA (THAILAND) CO., LTD.                   |2024-02-14 00:00:00.000|233       |Passara       |
|240080052|BH-650H! 3.8L/CAN(1.1KG/L)                      |CHEMICALS FOR THROUGH HOLE PLATING    |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2014-04-04 00:00:00.000|222       |Piyaporn.Pr   |
|240080053|CIRCUPOSIT(TM) MLB NEUTRALIZER 216-5            |CHEMICALS FOR THROUGH HOLE PLATING    |1002804    |SATO-SHOJI (THAILAND) CO., LTD.                    |2019-02-26 00:00:00.000|222       |Piyaporn.Pr   |
|240080054|CIRCUPOSIT(TM) MLB PROMOTER 213A-1              |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2024-02-13 00:00:00.000|233       |Passara       |
|240080055|CIRCUPOSIT(TM) HOLE PREP 4125                   |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2024-02-13 00:00:00.000|233       |Passara       |
|240080056|CIRCUPOSIT MLB PROMOTER 213B-1                  |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2024-02-14 00:00:00.000|233       |Passara       |
|240080057|RONAMET UMT ALKALI CONCENTRATE                  |CHEMICALS FOR THROUGH HOLE PLATING    |1006604    |SPECIALTY ELECTRONICS MATERIALS (THAILAND) CO.,LTD.|2023-11-17 00:00:00.000|233       |Passara       |
|240080058|CUPRIC OXIDE (20 KG/BAG)                        |CHEMICALS FOR THROUGH HOLE PLATING    |1002007    |THAI SANMEI CO.,LTD.                               |2024-02-15 00:00:00.000|233       |Passara       |
|240080059|SECURIGANTH E CLEANER (1668795) 25 KG/DRUM      |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2020-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240080060|NEOGANTH PREDIP B (707265) 25 KG/DRUM           |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2020-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240080061|NEOGANTH WA REDUCER (559021) 25 KG/DRUM         |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2020-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240080062|PRINTOGANTH P BASIC (1668252) 25 KG/DRUM        |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2015-07-08 00:00:00.000|222       |Piyaporn.Pr   |
|240080063|PRINTOGANTH P COPPER (1668256) 25 KG/DRUM       |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2015-07-08 00:00:00.000|222       |Piyaporn.Pr   |
|240080064|PRINTOGANTH P PLUS STABILIZER (1680864)25KG/DRUM|CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2015-06-30 00:00:00.000|222       |Piyaporn.Pr   |
|240080065|CU REDUCTION SOLUTION (1555150) 25 KG/DRUM      |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2019-07-17 00:00:00.000|222       |Piyaporn.Pr   |
|240080066|NEOGANTH 800 ACTIVATOR (1684191) 25 KG/DRUM     |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2015-05-21 00:00:00.000|222       |Piyaporn.Pr   |
|240080067|NEOGANTH U ACTIVATOR (687228) 25 KG/DRUM        |CHEMICALS FOR THROUGH HOLE PLATING    |1000129    |ATOTECH (THAILAND) CO.,LTD.                        |2020-02-27 00:00:00.000|222       |Piyaporn.Pr   |
|240080068|TITRATION SOLUTION (2)                          |CHEMICALS FOR THROUGH HOLE PLATING    |1000765    |ITOCHU METALS CORPORATION                          |2015-03-04 00:00:00.000|222       |Piyaporn.Pr   |
|240080069|TITRATION SOLUTION (3)                          |CHEMICALS FOR THROUGH HOLE PLATING    |1001272    |AUROMEX CO.,LTD.                                   |2018-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240080070|ANTI-SCUMMING SOLUTION (2)                      |CHEMICALS FOR THROUGH HOLE PLATING    |1001272    |AUROMEX CO.,LTD.                                   |2018-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240080071|ELECTRODE DETROGENT (2)                         |CHEMICALS FOR THROUGH HOLE PLATING    |1001272    |AUROMEX CO.,LTD.                                   |2018-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240080072|FORMALIN REAGENT                                |CHEMICALS FOR THROUGH HOLE PLATING    |1001272    |AUROMEX CO.,LTD.                                   |2018-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240080073|BUFFER SOLUTION (1)                             |CHEMICALS FOR THROUGH HOLE PLATING    |1001272    |AUROMEX CO.,LTD.                                   |2018-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240080074|PH 7 CALIBRATION SOLUTION                       |CHEMICALS FOR THROUGH HOLE PLATING    |1001272    |AUROMEX CO.,LTD.                                   |2018-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240080075|PH 9 CALIBRATION SOLUTION                       |CHEMICALS FOR THROUGH HOLE P          |1001272    |AUROMEX CO.,LTD.                                   |2018-01-29 00:00:00.000|222       |Piyaporn.Pr   |
|240080179|COPPER(II)SULFATE PENTAHYDRATE (20 KG/BAG)      |UPINORG(POWDER CRYSTAL) STANDARD MODEL|1002007    |THAI SANMEI CO.,LTD.                               |2024-02-15 00:00:00.000|233       |Passara       |
|240080180|MELPLATE CL-1OOO                                |SULFACE FINISHING CHEMICAL            |1007151    |MELTEX ASIA (THAILAND) CO., LTD.                   |2024-02-14 00:00:00.000|233       |Passara       |
|240080181|COPPER GLEAM HGX PREDIP                         |CHIMICAL FOR THOUGHT HOLE PLATING     |1004808    |ROHM AND HAAS CHEMICAL(THAILAND) CO.,LTD.          |2016-06-06 00:00:00.000|222       |Piyaporn.Pr   |
|240080182|ECO-10 25 KG/BG (COPPER OXIDE BLACK)            |BLACK COPPER OXIDE;COPPER (II) OXIDE  |1006079    |VISTACHEM (THAILAND)  CO., LTD.                    |2024-02-14 00:00:00.000|233       |Passara       |
|240080184|BUFFER SOLUTION PH 7 (25 GRAD C) (109407.1000)  |CHEMICALS FOR THROUGH HOLE PLATING    |1001044    |MERCK LTD.                                         |2024-01-12 00:00:00.000|233       |Passara       |
|240080185|BUFFER SOLUTION PH 9.0 (25 GRAD C) (109408.1000)|CHEMICALS FOR THROUGH HOLE PLATING     |1001044    |MERCK LTD.                                         |2024-01-12 00:00:00.000|233       |Passara       |
|240080187|COPPER OXIDE  25 KG/BG (CUO)                    |CHEMICALS FOR THROUGH HOLE PLATING     |1000490    |KOWA-EMORI (THAILAND) CO.,LTD.                     |2024-02-22 00:00:00.000|233       |Passara       |
|240080188|BLACKHOLE CLEANER (1.020 KG/LT)                 |CHEMICALS FOR THROUGH HOLE PLATING     |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2018-10-04 00:00:00.000|222       |Piyaporn.Pr   |
|240080189|BLACKHOLE AF CONDITIONER (20 LT/PAIL) 1.03 KG/LT|CHEMICALS FOR THROUGH HOLE PLATING     |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2024-02-21 00:00:00.000|233       |Passara       |
|240080190|BLACKHOLE SP STARTER (209LT/PAIL)               |CHEMICALS FOR THROUGH HOLE PLATING     |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2018-12-28 00:00:00.000|222       |Piyaporn.Pr   |
|240080191|BLACKHOLE SP-AF 650H (18.9250 KG/CN)            |CHEMICALS FOR THROUGH HOLE PLATING     |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2024-02-21 00:00:00.000|233       |Passara       |
|240080192|BLACKHOLE ADDITIVE 483 (1.16KG/LT)              |CHEMICALS FOR THROUGH HOLE PLATING     |1003213    |SUMITOMO CORPORATION THAILAND LTD.                 |2023-09-28 00:00:00.000|233       |Passara       |
|240080193|PB-268 (20 LT/ BT)                              |CHEMICALS FOR THROUGH HOLE PLATING     |1006283    |JCU (THAILAND) CO.,LTD.                            |2024-02-12 00:00:00.000|233       |Passara       |
|240080194|CU-BRITE VT-28 MU (20 LT/BT)                    |CHEMICALS FOR THROUGH HOLE PLATING     |1006283    |JCU (THAILAND) CO.,LTD.                            |2024-02-12 00:00:00.000|233       |Passara       |
|240080195|CU-BRITE VT-28W SF (20 LT/BT)                   |CHEMICALS FOR THROUGH HOLE PLATING     |1006283    |JCU (THAILAND) CO.,LTD.                            |2024-02-12 00:00:00.000|233       |Passara       |
